seq_no,Line_Description,contract_number
13770366,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13770367,"LEAD, TENDRILL STS 46",PP-CA-449
13770368,"LEAD, TENDRILL STS 52",PP-CA-449
13773135,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13773136,"LEAD, TENDRILL STS 46",PP-CA-449
13773137,"LEAD, TENDRILL STS 52",PP-CA-449
13773138,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD VR 40 DF4 CONN",PP-CA-449
13773139,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13773140,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13773141,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13776457,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13776458,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
13776459,"LEAD, TENDRILL STS 52",PP-CA-449
13781378,"GENERATOR, GALLANT VR ICD",PP-CA-449
13781379,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13781380,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13781381,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13781382,"LEAD, TENDRILL STS 52",PP-CA-449
13781383,"LEAD, TENDRILL STS 58",PP-CA-449
13782423,"GENERATOR, GALLANT VR ICD",PP-CA-449
13782424,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13782425,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13782426,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13782427,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13782428,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13782429,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13790488,"GENERATOR, GALLANT VR ICD",PP-CA-449
13790489,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13795425,"GENERATOR, GALLANT VR ICD",PP-CA-449
13795426,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13796968,"LEAD, TENDRILL STS 52",PP-CA-449
13796969,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13796970,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13796972,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13796973,"GENERATOR, GALLANT DR ICD",PP-CA-449
13796974,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
13796975,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13799465,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13799466,"GENERATOR, GALLANT VR ICD",PP-CA-449
13799467,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13799468,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
13799469,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13799470,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13809411,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13809412,"LEAD, TENDRILL STS 52",PP-CA-449
13809413,"LEAD, TENDRILL STS 58",PP-CA-449
13812164,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13812165,"LEAD, TENDRILL STS 52",PP-CA-449
13812166,"LEAD, TENDRILL STS 58",PP-CA-449
13812167,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13812169,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13812170,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13812171,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13812172,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13816058,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
13817503,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13817504,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13817505,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13817506,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13827312,"GENERATOR, GALLANT VR ICD",PP-CA-449
13827313,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13827314,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13827315,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13827316,"LEAD, TENDRILL STS 58",PP-CA-449
13827317,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13827318,"LEAD, TENDRILL STS 52",PP-CA-449
13827319,"LEAD, TENDRILL STS 58",PP-CA-449
13827325,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13827326,"LEAD, TENDRILL STS 52",PP-CA-449
13827327,"LEAD, TENDRILL STS 58",PP-CA-449
13827328,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13827329,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
13832511,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
13832512,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13832513,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13832514,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13832515,"LEAD, TENDRILL STS 58",PP-CA-449
13836465,"LEAD, TENDRILL STS 58",PP-CA-449
13836466,"LEAD, TENDRILL STS 52",PP-CA-449
13836467,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13836468,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13839051,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13839052,"LEAD, TENDRILL STS 46",PP-CA-449
13839053,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13839054,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13841492,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13841493,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13841494,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13841495,"LEAD, TENDRILL STS 52",PP-CA-449
13841496,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13841497,"GENERATOR, GALLANT VR ICD",PP-CA-449
13841498,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13844045,"LEAD, TENDRILL STS 52",PP-CA-449
13844046,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13844047,"GENERATOR, GALLANT DR ICD",PP-CA-449
13845151,"GENERATOR, QUADRA ASSURA MP CRT-D",PP-CA-449
13849647,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13849648,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13849649,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13849650,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13849651,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13849652,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13849653,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13849654,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13850987,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
13850988,"LEAD, TENDRILL STS 52",PP-CA-449
13850989,"LEAD, TENDRILL STS 52",PP-CA-449
13850990,"GENERATOR, GALLANT DR ICD",PP-CA-449
13850991,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13850992,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13850993,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13850994,"LEAD, TENDRILL STS 58",PP-CA-449
13850995,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13850996,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13850997,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13850998,"GENERATOR, GALLANT VR ICD",PP-CA-449
13859921,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
13861320,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13861321,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13865198,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13865199,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13865200,"LEAD, TENDRILL STS 52",PP-CA-449
13865202,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13865203,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13865204,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13865205,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13865206,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13869464,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13869465,"LEAD, TENDRILL STS 52",PP-CA-449
13869466,"LEAD, TENDRILL STS 58",PP-CA-449
13874927,"LEAD, TENDRILL STS 52",PP-CA-449
13874928,"GENERATOR, GALLANT DR ICD",PP-CA-449
13874929,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13874931,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
13874932,"LEAD, ISOFLEX OPTIM 1948/5846",PP-CA-449
13874934,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13874935,"LEAD, TENDRILL STS 52",PP-CA-449
13874936,"LEAD, TENDRILL STS 58",PP-CA-449
13874937,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13874938,"LEAD, TENDRILL STS 52",PP-CA-449
13874939,"LEAD, TENDRILL STS 58",PP-CA-449
13877431,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13885933,"LEAD, TENDRILL STS 52",PP-CA-449
13885934,"LEAD, TENDRILL STS 58",PP-CA-449
13885935,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13885937,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13885938,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13885939,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13885940,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13885941,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13885942,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13885943,"LEAD, TENDRILL STS 46",PP-CA-449
13885944,"LEAD, TENDRILL STS 52",PP-CA-449
13885945,"GENERATOR, GALLANT VR ICD",PP-CA-449
13885946,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13885947,"GENERATOR, ALLURE CRT-P RF",PP-CA-449
13885948,"LEAD, TENDRILL STS 52",PP-CA-449
13885949,"GENERATOR, GALLANT VR ICD",PP-CA-449
13885950,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13885953,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13885955,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13885956,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13885957,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13885958,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13885960,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13887571,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13887572,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13887573,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13887575,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13887576,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13887577,"LEAD, TENDRILL STS 52",PP-CA-449
13887578,"GENERATOR, GALLANT DR ICD",PP-CA-449
13887579,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13887580,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
13887581,"LEAD, ISOFLEX OPTIM 1948/52",PP-CA-449
13890343,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13898016,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13898017,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13898018,"LEAD, ISOFLEX OPTIM 1948/5846",PP-CA-449
13900781,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13900783,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13900784,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13900785,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13900786,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13900787,"GENERATOR, GALLANT DR ICD",PP-CA-449
13900788,"LEAD, TENDRILL STS 52",PP-CA-449
13900789,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
13900790,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13900791,"LEAD, TENDRILL STS 46",PP-CA-449
13900792,"LEAD, TENDRILL STS 52",PP-CA-449
13903685,"GENERATOR, GALLANT VR ICD",PP-CA-449
13905015,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13905016,"LEAD, TENDRILL STS 46",PP-CA-449
13905017,"LEAD, TENDRILL STS 52",PP-CA-449
13905020,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13905021,"GENERATOR, GALLANT VR ICD",PP-CA-449
13907537,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13907538,"LEAD, TENDRILL STS 52",PP-CA-449
13907539,"LEAD, TENDRILL STS 58",PP-CA-449
13907540,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13907541,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13907542,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13907543,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13907544,"GENERATOR, GALLANT VR ICD",PP-CA-449
13907545,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13911302,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13911303,"LEAD, TENDRILL STS 46",PP-CA-449
13911304,"LEAD, TENDRILL STS 52",PP-CA-449
13912945,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13915968,"GENERATOR, GALLANT VR ICD",PP-CA-449
13915969,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13915970,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13915971,"GENERATOR, GALLANT DR ICD",PP-CA-449
13915972,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
13918438,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13918439,"LEAD, TENDRILL STS 46",PP-CA-449
13918440,"LEAD, TENDRILL STS 52",PP-CA-449
13918441,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13918442,"GENERATOR, GALLANT VR ICD",PP-CA-449
13921499,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13921500,"LEAD, TENDRILL STS 46",PP-CA-449
13921501,"LEAD, TENDRILL STS 52",PP-CA-449
13924127,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13924128,"LEAD, TENDRILL STS 52",PP-CA-449
13924129,"LEAD, TENDRILL STS 58",PP-CA-449
13924130,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13924131,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13924132,"LEAD, TENDRILL STS 58",PP-CA-449
13924133,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13924134,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13925332,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13925333,"LEAD, TENDRILL STS 46",PP-CA-449
13925334,"LEAD, TENDRILL STS 58",PP-CA-449
13926547,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13926548,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13926549,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13926550,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13926551,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13926552,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13926553,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13926554,"LEAD, TENDRILL STS 52",PP-CA-449
13926555,"LEAD, TENDRILL STS 58",PP-CA-449
13928152,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13928153,"LEAD, TENDRILL STS 58",PP-CA-449
13928154,"LEAD, QUARTET QUADRIPOLAR SMALL-S 1456Q/86",PP-CA-449
13928157,"GENERATOR, ELLIPSE NEXT GEN ICD VR 36",PP-CA-449
13928158,"GENERATOR, GALLANT DR ICD",PP-CA-449
13928159,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13928160,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13940373,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13940374,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13940375,"LEAD, TENDRILL STS 52",PP-CA-449
13943657,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13943658,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13947933,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13947934,"GENERATOR, GALLANT VR ICD",PP-CA-449
13947935,"LEAD, TENDRILL STS 52",PP-CA-449
13947936,"GENERATOR, GALLANT DR ICD",PP-CA-449
13947937,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7120Q/65",PP-CA-449
13950530,"LEAD, TENDRILL STS 46",PP-CA-449
13952226,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13952227,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13952228,"LEAD, TENDRILL STS 52",PP-CA-449
13952229,"LEAD, TENDRILL STS 46",PP-CA-449
13952230,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13952231,"GENERATOR, GALLANT DR ICD",PP-CA-449
13952233,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
13952234,"LEAD, TENDRILL STS 52",PP-CA-449
13952235,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK 7122Q/58",PP-CA-449
13952236,"GENERATOR, GALLANT VR ICD",PP-CA-449
13952248,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13952249,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13952250,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13952251,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13952252,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13952253,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13952255,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13952256,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13952257,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13952258,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13954684,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13954685,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13954686,"LEAD, TENDRILL STS 52",PP-CA-449
13954687,"GENERATOR, QUADRA ASSURA MP CRT-D DF4",PP-CA-449
13960403,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13963122,"GENERATOR, GALLANT VR ICD",PP-CA-449
13963123,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13963124,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13968430,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13968432,"GENERATOR, GALLANT VR ICD",PP-CA-449
13968433,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13968435,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13968436,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
13968437,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13972503,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13972504,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13972505,"LEAD, TENDRILL STS 58",PP-CA-449
13972509,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13972510,"LEAD, TENDRILL STS 52",PP-CA-449
13972511,"LEAD, TENDRILL STS 58",PP-CA-449
13974056,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13980574,"GENERATOR, ELLIPSE NEXT GEN ICD DR 36 DF4 CONN",PP-CA-449
13980575,"GENERATOR, FORTIFY ASSURA NEXT GEN ICD DR 40 DF4 CONN",PP-CA-449
13983404,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13983405,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13983406,"LEAD, TENDRILL STS 52",PP-CA-449
13983411,"SHEATH, CPS DIRECT UPSIZED R SIDE 47CM",PP-CA-449
13983413,"GENERATOR, UNIFY ASSURA NEXT GEN CRT-D 40 DF4 CONN",PP-CA-449
13983414,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13983415,"LEAD, TENDRILL STS 52",PP-CA-449
13983416,"LEAD, TENDRILL STS 58",PP-CA-449
13983417,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13983418,"LEAD, TENDRILL STS 52",PP-CA-449
13983419,"LEAD, TENDRILL STS 58",PP-CA-449
13986283,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13986285,"GENERATOR, GALLANT DR ICD",PP-CA-449
13986286,"LEAD, TENDRILL STS 52",PP-CA-449
13986287,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13987580,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13987581,"LEAD, ISOFLEX OPTIM 1944/46",PP-CA-449
13987582,"LEAD, TENDRILL STS 52",PP-CA-449
13987585,"GENERATOR, GALLANT DR ICD",PP-CA-449
13987586,"LEAD, TENDRIL MRI 46CM",PP-CA-449
13987587,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13987589,"RECORDER, LOOP CONFIRM RX IMPLANTABLE",PP-CA-449
13987590,"GENERATOR, QUADRA ALLURE MP CRT-P MRI",PP-CA-449
13987591,"LEAD, TENDRILL STS 52",PP-CA-449
13987592,"LEAD, TENDRILL STS 58",PP-CA-449
13987593,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13987594,"GENERATOR, QUADRA ASSURA MP CRT-D",PP-CA-449
13987595,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13987596,"GENERATOR, GALLANT VR ICD",PP-CA-449
13987598,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13987599,"LEAD, TENDRILL STS 52",PP-CA-449
13987600,"LEAD, TENDRILL STS 58",PP-CA-449
13987611,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13987612,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13987613,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13987616,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
13987617,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13987618,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13987619,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13990145,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13990146,"LEAD, TENDRILL STS 52",PP-CA-449
13990147,"LEAD, TENDRILL STS 58",PP-CA-449
13990149,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13990150,"LEAD, TENDRILL STS 52",PP-CA-449
13990151,"LEAD, TENDRILL STS 58",PP-CA-449
13990153,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13990154,"LEAD, TENDRILL STS 58",PP-CA-449
13990155,"LEAD, ISOFLEX OPTIM 1944/52",PP-CA-449
13999206,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13999208,"SHEATH, CPS DIRECT UPSIZED WIDE 47CM",PP-CA-449
13999209,"LEAD, QUARTET QUADRIPOLAR 1458Q/86",PP-CA-449
13999210,"LEAD, TENDRIL MRI 52CM",PP-CA-449
13999211,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13999212,"LEAD, QUARTET QUADRIPOLAR SMALL-S 1456Q/86",PP-CA-449
13999213,"GENERATOR, GALLANT HF BI-VENTRICULAR ICD CRT-D",PP-CA-449
13999214,"GENERATOR, GALLANT VR ICD",PP-CA-449
13999215,"LEAD, DURATA ICD DF-4 ACTIVE TBP SINGLE SHOCK",PP-CA-449
13999216,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13999217,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
13999218,"LEAD, TENDRILL STS 52",PP-CA-449
13999219,"LEAD, TENDRILL STS 58",PP-CA-449
13999221,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
13999222,"LEAD, TENDRILL STS 58",PP-CA-449
13999229,"GENERATOR, ASSURITY MRI PACER SR RF",PP-CA-449
13999230,"LEAD, TENDRILL STS 58",PP-CA-449
14003487,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14003488,"LEAD, TENDRILL STS 52",PP-CA-449
14003489,"LEAD, TENDRILL STS 58",PP-CA-449
14003490,"LEAD, TENDRIL MRI 46CM",PP-CA-449
14003491,"GENERATOR, ASSURITY MRI PACER DR RF",PP-CA-449
14003492,"LEAD, TENDRILL STS 58",PP-CA-449
