seq_no,Line_Description,contract_number
1061739,"TROCAR, ENDO CLOSE",PP-OR-1487
1061740,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1061741,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1061742,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
1061743,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
1061744,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1061752,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1061769,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
1061770,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1061772,"TROCAR, ENDO CLOSE",PP-OR-1487
1062810,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
1062811,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
1064002,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1064003,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1064004,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
1064005,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1064006,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1064007,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
1064008,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1065274,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1065276,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
1066751,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1066752,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1066753,"TROCAR, ENDO CLOSE",PP-OR-1487
1066758,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1066759,"TROCAR, ENDO CLOSE",PP-OR-1487
1069269,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1069270,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
1069271,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
1069274,"ENDO STITCH, DISP 10MM",PP-OR-1487
1069298,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
1069299,"SUTURE, 2-0 ENDO STITCH POLYSORB VIOLET 48INCH",PP-OR-1487
1069300,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1070422,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1072008,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1072014,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1072015,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1072016,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1072017,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1072018,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
1072031,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
1072032,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1072033,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1073259,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1073260,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1073261,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1073262,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
1073267,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1073268,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1073275,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
1076176,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
1076177,"STAPLER, EEA XL 31MM W/ 4.8MM STAPLE",PP-OR-1487
1076195,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1076196,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
1076198,"TROCAR, ENDO CLOSE",PP-OR-1487
1076199,"ENDO STITCH, DISP 10MM",PP-OR-1487
1076214,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1076419,"SCISSORS SURGICAL SERRATED SHEAR RAZOR FISKARS PRO POWERARC 10IN",PP-OR-1487
1076470,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
1076471,"RELOAD, DST SERIES GIA 100MM - 3.8MM LOADING UNIT",PP-OR-1487
1076472,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
1076473,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
1076474,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1076476,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1076504,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1076505,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1076506,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1076507,"RELOAD, ENDO GIA ROT TRI-STAPLE 45MM EXTRA/THCK",PP-OR-1487
1076508,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1076509,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
1077612,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1077613,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
1077615,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1077617,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
1077620,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
1077751,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1077752,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1077753,"DEVICE, ORVIL EEA DTS SERIES 25MM",PP-OR-1487
1078966,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
1078967,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1079008,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
1079009,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
1083708,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1083709,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1083849,"Scissors: Iris Scissors, Stainless Steel, Sterile, Straight, 4.5"Iris Surgical S",PP-OR-1487
1083958,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1083959,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1083960,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
1083964,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1083965,"TROCAR, ENDO CLOSE",PP-OR-1487
1083966,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1083967,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1086723,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1086753,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1086754,"TROCAR, ENDO CLOSE",PP-OR-1487
1086755,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1086760,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1087836,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE EXTRA/THICK",PP-OR-1487
1088148,"STAPLER, TA 90-3.5",PP-OR-1487
1088149,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1088150,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1090192,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1090193,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1090315,"RELOAD, DST SERIES GIA 60MM - 3.8MM LOADING UNIT",PP-OR-1487
1090316,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1090322,"TROCAR, ENDO CLOSE",PP-OR-1487
1090330,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1090331,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1090332,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
1090333,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1090334,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
1090369,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1090370,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
1091710,"STAPLER, DST SERIES 28 MM W/ 4.8 MM STAPLE",PP-OR-1487
1092962,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
1092963,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
1093006,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1093472,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1093480,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1093481,"RELOAD, ENDO GIA ROT TRI-STAPLE 45MM EXTRA/THCK",PP-OR-1487
1093482,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1094189,"Scissors: Iris Scissors, Single-Use, Curved, Standard, 4.5''Centurion Iris Curve",PP-OR-1487
1094618,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
1094662,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1095958,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1095960,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1095967,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1095968,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM EXTRA/THCK",PP-OR-1487
1095977,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1095978,"RELOAD, ENDO GIA ROT TRI-STAPLE 45MM EXTRA/THCK",PP-OR-1487
1095979,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1095980,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1096099,"SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN",PP-OR-1487
1097236,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1097237,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1097274,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1097275,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1097276,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
1097282,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1097283,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1097284,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
1097285,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1097286,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1097302,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1097303,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1097304,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1098556,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1099810,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1099851,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1099872,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1100297,"TROCAR, ENDO CLOSE",PP-OR-1487
1100298,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1100299,"ENDO STITCH, DISP 10MM",PP-OR-1487
1100300,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1100301,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1100302,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
1100304,"TROCAR, ENDO CLOSE",PP-OR-1487
1100310,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1100311,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1100490,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1100491,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1102798,"STAPLER, TA 90-3.5",PP-OR-1487
1102799,"STAPLER, EEA XL 31MM W/ 4.8MM STAPLE",PP-OR-1487
1102825,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1104161,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1104196,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1104197,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1104198,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
1105683,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1105715,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
1105744,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1105745,"TROCAR, ENDO CLOSE",PP-OR-1487
1105748,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1105749,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
1105750,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1105751,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1106936,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
1106937,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1106938,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1108223,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1108287,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1108289,"TROCAR, ENDO CLOSE",PP-OR-1487
1108290,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1108291,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1108998,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1108999,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1109003,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1109004,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1109005,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
1109006,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
1109007,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1109008,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1109765,"Scissors: Iris Surgical Scissors, CurvedIris Surgical Scissors",PP-OR-1487
1109830,"Scissors: Metzenbaum Scissors, Stainless Steel, Sterile, Straight, 9"Metzenbaum",PP-OR-1487
1110279,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1110280,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1110281,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1110313,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
1110318,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1110323,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
1111521,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1111522,"STAPLER, DST SERIES 33 MM W/ 4.8 MM STAPLE",PP-OR-1487
1111523,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1112997,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
1112999,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1113000,"STAPLER, DST SERIES GIA 60MM - 3.8MM RELOADABLE",PP-OR-1487
1113004,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
1113032,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1113033,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1113053,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1113054,"STAPLER, DST SERIES GIA 100MM - 3.8MM RELOADABLE",PP-OR-1487
1113055,"ENDO STITCH, DISP 10MM",PP-OR-1487
1114455,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1114485,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
1114486,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
1115623,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1115625,"APPLIER, SURGICLIP MED 9.75",PP-OR-1487
1115669,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1115670,"TROCAR, ENDO CLOSE",PP-OR-1487
1115673,"TROCAR, ENDO CLOSE",PP-OR-1487
1115859,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
1118841,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1118842,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
1118843,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1118844,"APPLIER, SURGICLIP LRG 13.0 TIT",PP-OR-1487
1122316,"STAPLER, TA 90-3.5",PP-OR-1487
1122317,"STAPLER, EEA XL 33MM W/ 4.8MM STAPLE",PP-OR-1487
1122320,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1122385,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1122386,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1122387,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1123863,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1123865,"TROCAR, ENDO CLOSE",PP-OR-1487
1123873,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1123874,"STAPLER, ENDOGIA ULTRA UNIV 12MM XL",PP-OR-1487
1123875,"RELOAD, SIGNIA TRI-STAPLE 2.0 30 MM CURVED TIP ARTICULATING VASCULAR/MEDIUM",PP-OR-1487
1123876,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
1123877,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1125495,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1125496,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
1125497,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1125560,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1125561,"RELOAD, SIGNIA VASCULAR SM DIA CURVED TIP 30MM",PP-OR-1487
1127408,"Scissors: Single-Use Iris Scissors, Straight, Standard, 4.5"Floor Grade Iris Str",PP-OR-1487
1127530,"SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN",PP-OR-1487
1127620,"ENDO STITCH, DISP 10MM",PP-OR-1487
1127840,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
1127841,"SUTURE, 0 SURGIDAC ENDO STITCH 48&quot;",PP-OR-1487
1127855,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1127856,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
1127857,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1129073,"TACKER, ABSORBATACK FIXATION DEVICE 5MM 15 TACKS",PP-OR-1487
1129340,"ENDO STITCH, DISP 10MM",PP-OR-1487
1130423,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1130424,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1130425,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1130428,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1130429,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1130463,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1130466,"RELOAD, SIGNIA 2.0 TRI-STAPLE 30 VSCLR MED TAN 12MM",PP-OR-1487
1130467,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1130468,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
1130469,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
1130483,"APPLIER, ENDOCLIP 10MM",PP-OR-1487
1130485,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1130501,"TROCAR, ENDO CLOSE",PP-OR-1487
1130514,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1130515,"TROCAR, ENDO CLOSE",PP-OR-1487
1131674,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1131710,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1131711,"TROCAR, ENDO CLOSE",PP-OR-1487
1132963,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1132964,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
1132965,"STAPLER, TA 90-3.5",PP-OR-1487
1132966,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
1133010,"ENDO STITCH, DISP 10MM",PP-OR-1487
1133013,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1133014,"RELOAD, ENDO GIA MED THICK PURPLE 45MM",PP-OR-1487
1133015,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
1133016,"RELOAD, ARTICULATE ENDO GIA TRISTAPLE MED/THICK RE",PP-OR-1487
1133019,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1133020,"RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM",PP-OR-1487
1134521,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1134523,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1134528,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1134529,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1134539,"TROCAR, ENDO CLOSE",PP-OR-1487
1134540,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1134714,"RELOAD, ENDO GIA ROT VASCULAR MED TAN 45MM",PP-OR-1487
1134834,"Scissors: Metzenbaum Scissors, Stainless Steel, Sterile, Curved 7"Metzenbaum Sci",PP-OR-1487
1137584,"APPLIER, SURGICLIP III 9.0IN SMALL",PP-OR-1487
1137585,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1137634,"PURSTRING, DISP. 65 INST.",PP-OR-1487
1137645,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1137646,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1138729,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
1138730,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1138791,"TROCAR, ENDO CLOSE",PP-OR-1487
1138792,"ENDO STITCH, DISP 10MM",PP-OR-1487
1138793,"CLIP, LAPROCLIP LIGATING CARTRIDGE ABSORB 12MM",PP-OR-1487
1140412,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1140413,"POUCH, SPECIMEN ENDOCATCH II 15MM",PP-OR-1487
1140439,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1140440,"APPLIER, ENDO CLIP II MED/LARGE 10 MM 20 TI CLIPS",PP-OR-1487
1140441,"BAG, SPECIMEN RETRIEVAL 10MM",PP-OR-1487
1140442,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1140443,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1140444,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1140662,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1141622,"STAPLER, EEA XL 28MM W/ 4.8MM STAPLE",PP-OR-1487
1141653,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1142705,"HANDLE, GIA UNIVERSAL SHORT 12MM",PP-OR-1487
1143070,"RELOAD, ENDO GIA 45MM TRISTAPLE ARTICULATING MED TAN",PP-OR-1487
1143074,"STAPLER, TA 60-3.5",PP-OR-1487
1143075,"TROCAR, ENDO CLOSE",PP-OR-1487
1143076,"APPLIER, ENDO CLIP III 5MM",PP-OR-1487
1143077,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1143097,"RETRACTOR, ENDO PADDLE - 12MM",PP-OR-1487
1143098,"SCISSOR, ENDO SHEARS 5MM",PP-OR-1487
1143099,"HANDLE, ENDO GIA 12MM UNIVERSAL",PP-OR-1487
1143100,"RELOAD, ENDO GIA 45MM CURVE TIP ART MED/THCK PURPL",PP-OR-1487
1143839,"Scissors: Universal Bandage Scissors with Plastic Probe, Red, 7.5" (19 cm)Univer",PP-OR-1487
1144325,"STAPLER, GIA 80MM - 3.8MM",PP-OR-1487
1144326,"APPLIER, SURGICLIP 11.5IN MED",PP-OR-1487
1144327,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1144374,"RELOAD, GIA 80MM - 3.8MM",PP-OR-1487
1144375,"TROCAR, ENDO CLOSE",PP-OR-1487
1144376,"RELOAD, ENDO GIA ARTICULATE TRI-STAPLE 60MM MED/THCK",PP-OR-1487
1144634,"Scissors: Metzenbaum Scissors, Stainless Steel, Sterile, Curved 7"Metzenbaum Sci",PP-OR-1487
1145785,"STAPLER, SHELL SIGNIA POWER CONTROL",PP-OR-1487
1145863,"SUTURE, 0 POLYSORB ENDO STITCH UNDYED ES-9 48",PP-OR-1487
